date,region,wind_speed
2023-08-05,Süd,13.0
2023-08-06,Nord,12.1
2023-08-06,Süd,33.6
2023-08-07,Nord,40.1
2023-08-07,Süd,32.7
2023-08-08,Nord,37.1
2023-08-08,Süd,20.7
2023-08-09,Nord,26.6
2023-08-09,Süd,22.0
2023-08-10,Nord,16.9
2023-08-10,Süd,8.0
2023-08-11,Nord,11.8
2023-08-11,Süd,8.4
2023-08-12,Nord,18.4
2023-08-12,Süd,12.6
2023-08-13,Nord,19.0
2023-08-13,Süd,15.7
2023-08-14,Nord,10.8
2023-08-14,Süd,10.5
2023-08-15,Nord,17.5
2023-08-15,Süd,13.1
2023-08-16,Nord,11.2
2023-08-16,Süd,14.1
2023-08-17,Nord,18.1
2023-08-17,Süd,13.6
2023-08-18,Nord,14.1
2023-08-18,Süd,9.4
2023-08-19,Nord,17.3
2023-08-19,Süd,8.3
2023-08-20,Nord,18.4
2023-08-20,Süd,9.3
2023-08-21,Nord,12.1
2023-08-21,Süd,9.4
2023-08-22,Nord,11.5
2023-08-22,Süd,12.2
2023-08-23,Nord,12.6
2023-08-23,Süd,17.5
2023-08-24,Nord,14.3
2023-08-24,Süd,17.5
2023-08-25,Nord,15.0
2023-08-25,Süd,20.9
2023-08-26,Nord,20.5
2023-08-26,Süd,16.2
2023-08-27,Nord,15.6
2023-08-27,Süd,10.4
2023-08-28,Nord,19.8
2023-08-28,Süd,18.9
2023-08-29,Nord,7.9
2023-08-29,Süd,15.3
2023-08-30,Nord,16.1
2023-08-30,Süd,11.9
2023-08-31,Nord,18.3
2023-08-31,Süd,18.0
2023-09-01,Nord,15.8
2023-09-01,Süd,22.7
2023-09-02,Nord,10.2
2023-09-02,Süd,9.8
2023-09-03,Nord,15.5
2023-09-03,Süd,9.7
2023-09-04,Nord,9.3
2023-09-04,Süd,14.8
2023-09-05,Nord,11.0
2023-09-05,Süd,15.0
2023-09-06,Nord,9.8
2023-09-06,Süd,12.3
2023-09-07,Nord,15.7
2023-09-07,Süd,14.0
2023-09-08,Nord,13.9
2023-09-08,Süd,9.7
2023-09-09,Nord,9.4
2023-09-09,Süd,8.9
2023-09-10,Nord,8.8
2023-09-10,Süd,9.2
2023-09-11,Nord,9.9
2023-09-11,Süd,9.5
2023-09-12,Nord,12.2
2023-09-12,Süd,8.9
2023-09-13,Nord,17.1
2023-09-13,Süd,13.3
2023-09-14,Nord,9.3
2023-09-14,Süd,10.1
2023-09-15,Nord,16.0
2023-09-15,Süd,11.8
2023-09-16,Nord,13.6
2023-09-16,Süd,8.6
2023-09-17,Nord,15.8
2023-09-17,Süd,8.4
2023-09-18,Nord,19.8
2023-09-18,Süd,20.5
2023-09-19,Nord,31.2
2023-09-19,Süd,21.8
2023-09-20,Nord,26.2
2023-09-20,Süd,10.8
2023-09-21,Nord,19.5
2023-09-21,Süd,18.8
2023-09-22,Nord,19.3
2023-09-22,Süd,15.0
2023-09-23,Nord,22.5
2023-09-23,Süd,14.7
2023-09-24,Nord,15.6
2023-09-24,Süd,9.1
2023-09-25,Nord,17.4
2023-09-25,Süd,11.3
2023-09-26,Nord,10.7
2023-09-26,Süd,5.9
2023-09-27,Nord,12.0
2023-09-27,Süd,12.2
2023-09-28,Nord,16.0
2023-09-28,Süd,12.5
2023-09-29,Nord,23.0
2023-09-29,Süd,14.7
2023-09-30,Nord,21.6
2023-09-30,Süd,12.4
2023-10-01,Nord,14.7
2023-10-01,Süd,7.9
2023-10-02,Nord,16.6
2023-10-02,Süd,9.0
2023-10-03,Nord,34.3
2023-10-03,Süd,27.9
2023-10-04,Nord,26.9
2023-10-04,Süd,14.3
2023-10-05,Nord,25.6
2023-10-05,Süd,11.7
2023-10-06,Nord,29.5
2023-10-06,Süd,10.6
2023-10-07,Nord,29.8
2023-10-07,Süd,18.4
2023-10-08,Nord,12.5
2023-10-08,Süd,21.1
2023-10-09,Nord,14.3
2023-10-09,Süd,18.8
2023-10-10,Nord,17.6
2023-10-10,Süd,14.0
2023-10-11,Nord,30.0
2023-10-11,Süd,13.2
2023-10-12,Nord,17.2
2023-10-12,Süd,19.2
2023-10-13,Nord,34.9
2023-10-13,Süd,14.4
2023-10-14,Nord,31.8
2023-10-14,Süd,29.7
2023-10-15,Nord,25.7
2023-10-15,Süd,17.1
2023-10-16,Nord,16.5
2023-10-16,Süd,11.6
2023-10-17,Nord,8.9
2023-10-17,Süd,10.4
2023-10-18,Nord,22.9
2023-10-18,Süd,10.8
2023-10-19,Nord,26.7
2023-10-19,Süd,9.5
2023-10-20,Nord,33.4
2023-10-20,Süd,26.8
2023-10-21,Nord,19.6
2023-10-21,Süd,13.7
2023-10-22,Nord,22.6
2023-10-22,Süd,14.8
2023-10-23,Nord,11.0
2023-10-23,Süd,12.2
2023-10-24,Nord,18.9
2023-10-24,Süd,12.5
2023-10-25,Nord,16.7
2023-10-25,Süd,21.8
2023-10-26,Nord,15.8
2023-10-26,Süd,28.9
2023-10-27,Nord,17.7
2023-10-27,Süd,28.5
2023-10-28,Nord,13.2
2023-10-28,Süd,22.7
2023-10-29,Nord,29.3
2023-10-29,Süd,14.5
2023-10-30,Nord,24.7
2023-10-30,Süd,22.7
2023-10-31,Nord,33.7
2023-10-31,Süd,23.7
2023-11-01,Nord,19.8
2023-11-01,Süd,16.4
2023-11-02,Nord,29.5
2023-11-02,Süd,20.4
2023-11-03,Nord,26.6
2023-11-03,Süd,16.7
2023-11-04,Nord,25.8
2023-11-04,Süd,14.9
2023-11-05,Nord,25.1
2023-11-05,Süd,32.9
2023-11-06,Nord,28.0
2023-11-06,Süd,25.3
2023-11-07,Nord,25.5
2023-11-07,Süd,16.1
2023-11-08,Nord,26.4
2023-11-08,Süd,20.1
2023-11-09,Nord,21.9
2023-11-09,Süd,12.6
2023-11-10,Nord,22.1
2023-11-10,Süd,15.8
2023-11-11,Nord,12.4
2023-11-11,Süd,29.0
2023-11-12,Nord,14.7
2023-11-12,Süd,14.2
2023-11-13,Nord,25.0
2023-11-13,Süd,31.3
2023-11-14,Nord,36.8
2023-11-14,Süd,29.4
2023-11-15,Nord,23.7
2023-11-15,Süd,31.6
2023-11-16,Nord,28.4
2023-11-16,Süd,19.8
2023-11-17,Nord,18.7
2023-11-17,Süd,22.1
2023-11-18,Nord,24.2
2023-11-18,Süd,14.6
2023-11-19,Nord,24.2
2023-11-19,Süd,26.9
2023-11-20,Nord,15.8
2023-11-20,Süd,23.2
2023-11-21,Nord,17.4
2023-11-21,Süd,13.6
2023-11-22,Nord,28.2
2023-11-22,Süd,12.1
2023-11-23,Nord,36.5
2023-11-23,Süd,23.4
2023-11-24,Nord,25.8
2023-11-24,Süd,32.3
2023-11-25,Nord,18.2
2023-11-25,Süd,28.5
2023-11-26,Nord,9.5
2023-11-26,Süd,18.8
2023-11-27,Nord,24.6
2023-11-27,Süd,13.2
2023-11-28,Nord,19.7
2023-11-28,Süd,26.3
2023-11-29,Nord,20.9
2023-11-29,Süd,18.8
2023-11-30,Nord,7.1
2023-11-30,Süd,8.0
2023-12-01,Nord,9.2
2023-12-01,Süd,8.0
2023-12-02,Nord,7.5
2023-12-02,Süd,15.8
2023-12-03,Nord,12.0
2023-12-03,Süd,11.9
2023-12-04,Nord,17.3
2023-12-04,Süd,12.5
2023-12-05,Nord,20.1
2023-12-05,Süd,15.5
2023-12-06,Nord,11.9
2023-12-06,Süd,17.7
2023-12-07,Nord,11.5
2023-12-07,Süd,16.2
2023-12-08,Nord,19.3
2023-12-08,Süd,15.5
2023-12-09,Nord,24.2
2023-12-09,Süd,11.1
2023-12-10,Nord,21.7
2023-12-10,Süd,32.6
2023-12-11,Nord,19.2
2023-12-11,Süd,24.8
2023-12-12,Nord,17.2
2023-12-12,Süd,20.0
2023-12-13,Nord,18.7
2023-12-13,Süd,19.6
2023-12-14,Nord,16.3
2023-12-14,Süd,15.6
2023-12-15,Nord,17.1
2023-12-15,Süd,16.9
2023-12-16,Nord,24.0
2023-12-16,Süd,10.4
2023-12-17,Nord,26.5
2023-12-17,Süd,9.3
2023-12-18,Nord,24.9
2023-12-18,Süd,9.7
2023-12-19,Nord,26.1
2023-12-19,Süd,18.8
2023-12-20,Nord,31.7
2023-12-20,Süd,25.5
2023-12-21,Nord,36.8
2023-12-21,Süd,41.7
2023-12-22,Nord,33.0
2023-12-22,Süd,36.6
2023-12-23,Nord,25.0
2023-12-23,Süd,43.9
2023-12-24,Nord,35.3
2023-12-24,Süd,32.3
2023-12-25,Nord,31.3
2023-12-25,Süd,29.5
2023-12-26,Nord,29.2
2023-12-26,Süd,22.8
2023-12-27,Nord,20.6
2023-12-27,Süd,10.6
2023-12-28,Nord,33.4
2023-12-28,Süd,13.8
2023-12-29,Nord,32.4
2023-12-29,Süd,22.3
2023-12-30,Nord,25.0
2023-12-30,Süd,20.6
2023-12-31,Nord,20.9
2023-12-31,Süd,18.0
2024-01-01,Nord,22.1
2024-01-01,Süd,24.2
2024-01-02,Nord,23.5
2024-01-02,Süd,29.0
2024-01-03,Nord,33.1
2024-01-03,Süd,35.8
2024-01-04,Nord,25.9
2024-01-04,Süd,33.2
2024-01-05,Nord,23.6
2024-01-05,Süd,9.2
2024-01-06,Nord,20.5
2024-01-06,Süd,10.2
2024-01-07,Nord,17.3
2024-01-07,Süd,13.9
2024-01-08,Nord,20.9
2024-01-08,Süd,17.2
2024-01-09,Nord,11.1
2024-01-09,Süd,16.2
2024-01-10,Nord,6.8
2024-01-10,Süd,7.1
2024-01-11,Nord,10.8
2024-01-11,Süd,7.0
2024-01-12,Nord,16.6
2024-01-12,Süd,9.9
2024-01-13,Nord,26.1
2024-01-13,Süd,11.5
2024-01-14,Nord,25.7
2024-01-14,Süd,17.4
2024-01-15,Nord,27.7
2024-01-15,Süd,23.1
2024-01-16,Nord,20.5
2024-01-16,Süd,19.8
2024-01-17,Nord,20.7
2024-01-17,Süd,19.2
2024-01-18,Nord,16.6
2024-01-18,Süd,28.2
2024-01-19,Nord,30.4
2024-01-19,Süd,12.4
2024-01-20,Nord,27.9
2024-01-20,Süd,10.8
2024-01-21,Nord,28.6
2024-01-21,Süd,12.3
2024-01-22,Nord,38.5
2024-01-22,Süd,32.1
2024-01-23,Nord,31.8
2024-01-23,Süd,28.1
2024-01-24,Nord,41.7
2024-01-24,Süd,40.1
2024-01-25,Nord,31.8
2024-01-25,Süd,22.3
2024-01-26,Nord,37.9
2024-01-26,Süd,30.0
2024-01-27,Nord,22.9
2024-01-27,Süd,10.1
2024-01-28,Nord,14.5
2024-01-28,Süd,14.1
2024-01-29,Nord,13.8
2024-01-29,Süd,11.6
2024-01-30,Nord,24.1
2024-01-30,Süd,11.7
2024-01-31,Nord,28.4
2024-01-31,Süd,11.4
2024-02-01,Nord,30.4
2024-02-01,Süd,20.8
2024-02-02,Nord,27.4
2024-02-02,Süd,23.6
2024-02-03,Nord,31.4
2024-02-03,Süd,22.6
2024-02-04,Nord,35.7
2024-02-04,Süd,25.2
2024-02-05,Nord,32.4
2024-02-05,Süd,25.6
2024-02-06,Nord,33.5
2024-02-06,Süd,22.0
2024-02-07,Nord,24.2
2024-02-07,Süd,30.5
2024-02-08,Nord,16.0
2024-02-08,Süd,28.1
2024-02-09,Nord,25.1
2024-02-09,Süd,9.5
2024-02-10,Nord,16.1
2024-02-10,Süd,14.2
2024-02-11,Nord,18.6
2024-02-11,Süd,26.6
2024-02-12,Nord,19.1
2024-02-12,Süd,20.9
2024-02-13,Nord,22.0
2024-02-13,Süd,16.0
2024-02-14,Nord,18.9
2024-02-14,Süd,15.5
2024-02-15,Nord,14.9
2024-02-15,Süd,11.2
2024-02-16,Nord,23.5
2024-02-16,Süd,11.5
2024-02-17,Nord,22.5
2024-02-17,Süd,12.5
2024-02-18,Nord,18.5
2024-02-18,Süd,16.9
2024-02-19,Nord,25.8
2024-02-19,Süd,24.8
2024-02-20,Nord,23.0
2024-02-20,Süd,19.7
2024-02-21,Nord,23.3
2024-02-21,Süd,12.0
2024-02-22,Nord,33.0
2024-02-22,Süd,13.6
2024-02-23,Nord,34.5
2024-02-23,Süd,27.2
2024-02-24,Nord,17.9
2024-02-24,Süd,9.8
2024-02-25,Nord,21.4
2024-02-25,Süd,11.5
2024-02-26,Nord,15.1
2024-02-26,Süd,10.4
2024-02-27,Nord,12.6
2024-02-27,Süd,11.4
2024-02-28,Nord,13.3
2024-02-28,Süd,8.6
2024-02-29,Nord,19.0
2024-02-29,Süd,10.9
2024-03-01,Nord,16.4
2024-03-01,Süd,14.2
2024-03-02,Nord,13.5
2024-03-02,Süd,15.0
2024-03-03,Nord,19.5
2024-03-03,Süd,12.0
2024-03-04,Nord,17.2
2024-03-04,Süd,19.8
2024-03-05,Nord,21.0
2024-03-05,Süd,10.1
2024-03-06,Nord,13.1
2024-03-06,Süd,13.2
2024-03-07,Nord,16.2
2024-03-07,Süd,15.5
2024-03-08,Nord,19.8
2024-03-08,Süd,17.7
2024-03-09,Nord,26.6
2024-03-09,Süd,11.7
2024-03-10,Nord,25.2
2024-03-10,Süd,27.9
2024-03-11,Nord,19.8
2024-03-11,Süd,15.3
2024-03-12,Nord,11.8
2024-03-12,Süd,22.8
2024-03-13,Nord,16.6
2024-03-13,Süd,16.5
2024-03-14,Nord,21.0
2024-03-14,Süd,10.2
2024-03-15,Nord,24.8
2024-03-15,Süd,18.8
2024-03-16,Nord,28.5
2024-03-16,Süd,25.6
2024-03-17,Nord,16.2
2024-03-17,Süd,12.1
2024-03-18,Nord,19.2
2024-03-18,Süd,18.7
2024-03-19,Nord,17.0
2024-03-19,Süd,10.9
2024-03-20,Nord,9.8
2024-03-20,Süd,10.4
2024-03-21,Nord,20.9
2024-03-21,Süd,22.4
2024-03-22,Nord,26.8
2024-03-22,Süd,12.9
2024-03-23,Nord,22.6
2024-03-23,Süd,33.1
2024-03-24,Nord,23.2
2024-03-24,Süd,26.3
2024-03-25,Nord,18.7
2024-03-25,Süd,21.0
2024-03-26,Nord,23.7
2024-03-26,Süd,12.8
2024-03-27,Nord,13.9
2024-03-27,Süd,22.4
2024-03-28,Nord,31.1
2024-03-28,Süd,23.3
2024-03-29,Nord,22.6
2024-03-29,Süd,20.0
2024-03-30,Nord,17.6
2024-03-30,Süd,25.1
2024-03-31,Nord,10.0
2024-03-31,Süd,17.6
2024-04-01,Nord,23.8
2024-04-01,Süd,30.3
2024-04-02,Nord,31.7
2024-04-02,Süd,29.5
2024-04-03,Nord,13.9
2024-04-03,Süd,23.1
2024-04-04,Nord,25.6
2024-04-04,Süd,27.2
2024-04-05,Nord,24.3
2024-04-05,Süd,16.9
2024-04-06,Nord,18.5
2024-04-06,Süd,11.8
2024-04-07,Nord,23.8
2024-04-07,Süd,14.8
2024-04-08,Nord,11.1
2024-04-08,Süd,12.3
2024-04-09,Nord,24.8
2024-04-09,Süd,28.7
2024-04-10,Nord,25.8
2024-04-10,Süd,15.8
2024-04-11,Nord,26.0
2024-04-11,Süd,9.4
2024-04-12,Nord,26.4
2024-04-12,Süd,7.0
2024-04-13,Nord,23.3
2024-04-13,Süd,10.7
2024-04-14,Nord,29.4
2024-04-14,Süd,15.9
2024-04-15,Nord,26.7
2024-04-15,Süd,27.9
2024-04-16,Nord,25.0
2024-04-16,Süd,36.0
2024-04-17,Nord,13.2
2024-04-17,Süd,20.8
2024-04-18,Nord,24.2
2024-04-18,Süd,11.8
2024-04-19,Nord,27.2
2024-04-19,Süd,34.6
2024-04-20,Nord,21.4
2024-04-20,Süd,22.7
2024-04-21,Nord,16.4
2024-04-21,Süd,14.3
2024-04-22,Nord,13.2
2024-04-22,Süd,17.8
2024-04-23,Nord,16.2
2024-04-23,Süd,18.4
2024-04-24,Nord,12.8
2024-04-24,Süd,20.7
2024-04-25,Nord,13.0
2024-04-25,Süd,16.5
2024-04-26,Nord,19.3
2024-04-26,Süd,12.3
2024-04-27,Nord,18.6
2024-04-27,Süd,15.9
2024-04-28,Nord,20.6
2024-04-28,Süd,13.3
2024-04-29,Nord,16.1
2024-04-29,Süd,11.9
2024-04-30,Nord,15.5
2024-04-30,Süd,12.0
2024-05-01,Nord,21.3
2024-05-01,Süd,15.1
2024-05-02,Nord,23.5
2024-05-02,Süd,21.7
2024-05-03,Nord,19.2
2024-05-03,Süd,22.7
2024-05-04,Nord,11.4
2024-05-04,Süd,13.8
2024-05-05,Nord,29.9
2024-05-05,Süd,24.0
2024-05-06,Nord,15.5
2024-05-06,Süd,22.7
2024-05-07,Nord,16.9
2024-05-07,Süd,11.2
2024-05-08,Nord,12.1
2024-05-08,Süd,12.4
2024-05-09,Nord,13.8
2024-05-09,Süd,10.7
2024-05-10,Nord,15.3
2024-05-10,Süd,10.5
2024-05-11,Nord,15.5
2024-05-11,Süd,12.6
2024-05-12,Nord,19.5
2024-05-12,Süd,12.2
2024-05-13,Nord,20.2
2024-05-13,Süd,10.2
2024-05-14,Nord,22.2
2024-05-14,Süd,18.6
2024-05-15,Nord,27.7
2024-05-15,Süd,11.9
2024-05-16,Nord,32.0
2024-05-16,Süd,17.4
2024-05-17,Nord,24.9
2024-05-17,Süd,32.8
2024-05-18,Nord,21.3
2024-05-18,Süd,18.0
2024-05-19,Nord,14.8
2024-05-19,Süd,10.8
2024-05-20,Nord,16.6
2024-05-20,Süd,11.8
2024-05-21,Nord,24.7
2024-05-21,Süd,21.0
2024-05-22,Nord,22.8
2024-05-22,Süd,18.8
2024-05-23,Nord,19.3
2024-05-23,Süd,13.9
2024-05-24,Nord,18.4
2024-05-24,Süd,11.4
2024-05-25,Nord,12.2
2024-05-25,Süd,9.2
2024-05-26,Nord,13.3
2024-05-26,Süd,9.8
2024-05-27,Nord,13.2
2024-05-27,Süd,18.3
2024-05-28,Nord,21.3
2024-05-28,Süd,16.2
2024-05-29,Nord,22.7
2024-05-29,Süd,17.1
2024-05-30,Nord,10.5
2024-05-30,Süd,15.3
2024-05-31,Nord,13.8
2024-05-31,Süd,21.1
2024-06-01,Nord,15.6
2024-06-01,Süd,31.1
2024-06-02,Nord,24.3
2024-06-02,Süd,19.3
2024-06-03,Nord,18.5
2024-06-03,Süd,12.6
2024-06-04,Nord,14.9
2024-06-04,Süd,8.9
2024-06-05,Nord,22.8
2024-06-05,Süd,17.7
2024-06-06,Nord,16.9
2024-06-06,Süd,12.1
2024-06-07,Nord,20.4
2024-06-07,Süd,17.2
2024-06-08,Nord,26.9
2024-06-08,Süd,14.4
2024-06-09,Nord,28.9
2024-06-09,Süd,11.8
2024-06-10,Nord,16.2
2024-06-10,Süd,15.9
2024-06-11,Nord,25.4
2024-06-11,Süd,12.4
2024-06-12,Nord,20.2
2024-06-12,Süd,8.4
2024-06-13,Nord,18.4
2024-06-13,Süd,10.5
2024-06-14,Nord,16.2
2024-06-14,Süd,14.2
2024-06-15,Nord,30.0
2024-06-15,Süd,17.3
2024-06-16,Nord,19.3
2024-06-16,Süd,10.7
2024-06-17,Nord,17.7
2024-06-17,Süd,10.2
2024-06-18,Nord,10.1
2024-06-18,Süd,9.2
2024-06-19,Nord,20.0
2024-06-19,Süd,16.0
2024-06-20,Nord,9.1
2024-06-20,Süd,10.4
2024-06-21,Nord,16.8
2024-06-21,Süd,17.9
2024-06-22,Nord,24.9
2024-06-22,Süd,17.9
2024-06-23,Nord,18.6
2024-06-23,Süd,12.6
2024-06-24,Nord,10.8
2024-06-24,Süd,20.7
2024-06-25,Nord,16.7
2024-06-25,Süd,17.0
2024-06-26,Nord,15.9
2024-06-26,Süd,13.7
2024-06-27,Nord,13.2
2024-06-27,Süd,16.6
2024-06-28,Nord,23.8
2024-06-28,Süd,15.3
2024-06-29,Nord,17.9
2024-06-29,Süd,12.8
2024-06-30,Nord,20.7
2024-06-30,Süd,18.5
2024-07-01,Nord,23.3
2024-07-01,Süd,16.1
2024-07-02,Nord,20.7
2024-07-02,Süd,17.2
2024-07-03,Nord,18.9
2024-07-03,Süd,14.6
2024-07-04,Nord,29.0
2024-07-04,Süd,25.0
2024-07-05,Nord,27.1
2024-07-05,Süd,19.3
2024-07-06,Nord,28.1
2024-07-06,Süd,17.8
2024-07-07,Nord,23.5
2024-07-07,Süd,13.8
2024-07-08,Nord,17.2
2024-07-08,Süd,10.0
2024-07-09,Nord,16.0
2024-07-09,Süd,11.4
2024-07-10,Nord,16.1
2024-07-10,Süd,23.5
2024-07-11,Nord,18.9
2024-07-11,Süd,10.9
2024-07-12,Nord,22.9
2024-07-12,Süd,14.5
2024-07-13,Nord,24.1
2024-07-13,Süd,13.6
2024-07-14,Nord,19.8
2024-07-14,Süd,7.4
2024-07-15,Nord,18.2
2024-07-15,Süd,11.4
2024-07-16,Nord,20.4
2024-07-16,Süd,23.9
2024-07-17,Nord,25.8
2024-07-17,Süd,7.8
2024-07-18,Nord,10.1
2024-07-18,Süd,15.5
2024-07-19,Nord,11.0
2024-07-19,Süd,9.4
2024-07-20,Nord,16.4
2024-07-20,Süd,12.1
2024-07-21,Nord,14.9
2024-07-21,Süd,20.7
2024-07-22,Nord,22.9
2024-07-22,Süd,15.3
2024-07-23,Nord,17.5
2024-07-23,Süd,14.2
2024-07-24,Nord,22.2
2024-07-24,Süd,18.2
2024-07-25,Nord,9.1
2024-07-25,Süd,9.5
2024-07-26,Nord,18.2
2024-07-26,Süd,9.4
2024-07-27,Nord,7.6
2024-07-27,Süd,11.5
2024-07-28,Nord,22.3
2024-07-28,Süd,15.3
2024-07-29,Nord,9.1
2024-07-29,Süd,10.6
2024-07-30,Nord,10.2
2024-07-30,Süd,10.0
2024-07-31,Nord,14.9
2024-07-31,Süd,9.2
2024-08-01,Nord,11.5
2024-08-01,Süd,22.0
2024-08-02,Nord,9.9
2024-08-02,Süd,20.3
2024-08-03,Nord,13.7
2024-08-03,Süd,13.0
2024-08-04,Nord,24.0
2024-08-04,Süd,17.3
2024-08-05,Nord,10.1
2024-08-05,Süd,9.6
2024-08-06,Nord,12.2
2024-08-06,Süd,9.3
2024-08-07,Nord,17.6
2024-08-07,Süd,15.8
2024-08-08,Nord,16.3
2024-08-08,Süd,15.5
2024-08-09,Nord,30.0
2024-08-09,Süd,11.5
2024-08-10,Nord,23.4
2024-08-10,Süd,10.5
2024-08-11,Nord,15.8
2024-08-11,Süd,9.1
2024-08-12,Nord,13.4
2024-08-12,Süd,9.6
2024-08-13,Nord,17.6
2024-08-13,Süd,13.2
2024-08-14,Nord,14.0
2024-08-14,Süd,14.3
2024-08-15,Nord,16.6
2024-08-15,Süd,8.0
2024-08-16,Nord,22.0
2024-08-16,Süd,10.0
2024-08-17,Nord,7.4
2024-08-17,Süd,11.8
2024-08-18,Nord,11.2
2024-08-18,Süd,19.5
2024-08-19,Nord,11.2
2024-08-19,Süd,19.1
2024-08-20,Nord,15.8
2024-08-20,Süd,9.4
2024-08-21,Nord,27.6
2024-08-21,Süd,17.8
2024-08-22,Nord,26.0
2024-08-22,Süd,9.4
2024-08-23,Nord,34.9
2024-08-23,Süd,9.7
2024-08-24,Nord,24.0
2024-08-24,Süd,10.9
2024-08-25,Nord,27.0
2024-08-25,Süd,21.1
2024-08-26,Nord,22.1
2024-08-26,Süd,9.2
2024-08-27,Nord,10.5
2024-08-27,Süd,17.4
2024-08-28,Nord,14.4
2024-08-28,Süd,9.7
2024-08-29,Nord,15.0
2024-08-29,Süd,8.6
2024-08-30,Nord,13.4
2024-08-30,Süd,11.9
2024-08-31,Nord,14.4
2024-08-31,Süd,14.6
2024-09-01,Nord,15.9
2024-09-01,Süd,9.2
2024-09-02,Nord,15.0
2024-09-02,Süd,12.9
2024-09-03,Nord,12.0
2024-09-03,Süd,8.4
2024-09-04,Nord,15.2
2024-09-04,Süd,12.2
2024-09-05,Nord,26.5
2024-09-05,Süd,18.6
2024-09-06,Nord,23.1
2024-09-06,Süd,14.0
2024-09-07,Nord,10.0
2024-09-07,Süd,11.2
2024-09-08,Nord,15.6
2024-09-08,Süd,12.0
2024-09-09,Nord,18.0
2024-09-09,Süd,24.8
2024-09-10,Nord,26.9
2024-09-10,Süd,19.4
2024-09-11,Nord,21.1
2024-09-11,Süd,23.2
2024-09-12,Nord,16.4
2024-09-12,Süd,14.2
2024-09-13,Nord,20.0
2024-09-13,Süd,19.8
2024-09-14,Nord,20.2
2024-09-14,Süd,21.5
2024-09-15,Nord,14.0
2024-09-15,Süd,21.1
2024-09-16,Nord,15.6
2024-09-16,Süd,19.7
2024-09-17,Nord,16.3
2024-09-17,Süd,20.3
2024-09-18,Nord,16.5
2024-09-18,Süd,29.2
2024-09-19,Nord,16.9
2024-09-19,Süd,20.4
2024-09-20,Nord,18.0
2024-09-20,Süd,12.1
2024-09-21,Nord,13.6
2024-09-21,Süd,10.2
2024-09-22,Nord,9.8
2024-09-22,Süd,8.9
2024-09-23,Nord,10.2
2024-09-23,Süd,12.4
2024-09-24,Nord,16.5
2024-09-24,Süd,17.8
2024-09-25,Nord,23.8
2024-09-25,Süd,12.8
2024-09-26,Nord,29.9
2024-09-26,Süd,18.2
2024-09-27,Nord,36.7
2024-09-27,Süd,19.9
2024-09-28,Nord,26.5
2024-09-28,Süd,17.3
2024-09-29,Nord,14.6
2024-09-29,Süd,16.2
2024-09-30,Nord,29.8
2024-09-30,Süd,12.9
2024-10-01,Nord,26.4
2024-10-01,Süd,19.3
2024-10-02,Nord,20.5
2024-10-02,Süd,24.5
2024-10-03,Nord,21.3
2024-10-03,Süd,14.2
2024-10-04,Nord,13.3
2024-10-04,Süd,14.7
2024-10-05,Nord,9.3
2024-10-05,Süd,7.5
2024-10-06,Nord,16.2
2024-10-06,Süd,9.2
2024-10-07,Nord,19.8
2024-10-07,Süd,10.0
2024-10-08,Nord,18.1
2024-10-08,Süd,18.4
2024-10-09,Nord,19.4
2024-10-09,Süd,16.5
2024-10-10,Nord,27.4
2024-10-10,Süd,26.6
2024-10-11,Nord,17.6
2024-10-11,Süd,22.8
2024-10-12,Nord,21.8
2024-10-12,Süd,11.3
2024-10-13,Nord,32.3
2024-10-13,Süd,27.1
2024-10-14,Nord,18.1
2024-10-14,Süd,19.2
2024-10-15,Nord,17.0
2024-10-15,Süd,16.1
2024-10-16,Nord,24.7
2024-10-16,Süd,13.1
