date,region,wind_speed
2024-10-17,Nord,20.2
2024-10-17,Süd,10.6
2024-10-18,Nord,10.5
2024-10-18,Süd,9.5
2024-10-19,Nord,15.2
2024-10-19,Süd,11.0
2024-10-20,Nord,22.1
2024-10-20,Süd,6.9
2024-10-21,Nord,23.3
2024-10-21,Süd,9.9
2024-10-22,Nord,20.3
2024-10-22,Süd,13.3
2024-10-23,Nord,12.7
2024-10-23,Süd,12.3
2024-10-24,Nord,14.8
2024-10-24,Süd,11.5
2024-10-25,Nord,12.5
2024-10-25,Süd,9.7
2024-10-26,Nord,13.0
2024-10-26,Süd,13.0
2024-10-27,Nord,18.7
2024-10-27,Süd,11.3
2024-10-28,Nord,22.8
2024-10-28,Süd,11.5
2024-10-29,Nord,14.6
2024-10-29,Süd,6.6
2024-10-30,Nord,15.5
2024-10-30,Süd,8.4
2024-10-31,Nord,23.4
2024-10-31,Süd,7.0
2024-11-01,Nord,23.5
2024-11-01,Süd,9.6
2024-11-02,Nord,17.0
2024-11-02,Süd,9.7
2024-11-03,Nord,12.1
2024-11-03,Süd,8.1
2024-11-04,Nord,10.1
2024-11-04,Süd,11.3
2024-11-05,Nord,12.9
2024-11-05,Süd,8.9
2024-11-06,Nord,6.6
2024-11-06,Süd,7.7
2024-11-07,Nord,7.5
2024-11-07,Süd,10.5
2024-11-08,Nord,20.7
2024-11-08,Süd,8.4
2024-11-09,Nord,14.8
2024-11-09,Süd,6.9
2024-11-10,Nord,8.1
2024-11-10,Süd,5.8
2024-11-11,Nord,14.2
2024-11-11,Süd,7.8
2024-11-12,Nord,10.6
2024-11-12,Süd,12.7
2024-11-13,Nord,9.3
2024-11-13,Süd,8.6
2024-11-14,Nord,17.0
2024-11-14,Süd,9.2
2024-11-15,Nord,14.7
2024-11-15,Süd,8.1
2024-11-16,Nord,20.8
2024-11-16,Süd,7.7
2024-11-17,Nord,27.4
2024-11-17,Süd,20.8
2024-11-18,Nord,24.9
2024-11-18,Süd,24.0
2024-11-19,Nord,16.3
2024-11-19,Süd,27.9
2024-11-20,Nord,14.5
2024-11-20,Süd,34.8
2024-11-21,Nord,25.5
2024-11-21,Süd,25.6
2024-11-22,Nord,20.8
2024-11-22,Süd,27.2
2024-11-23,Nord,22.1
2024-11-23,Süd,29.0
2024-11-24,Nord,27.4
2024-11-24,Süd,14.4
2024-11-25,Nord,25.3
2024-11-25,Süd,11.6
2024-11-26,Nord,16.4
2024-11-26,Süd,19.5
2024-11-27,Nord,24.9
2024-11-27,Süd,12.6
2024-11-28,Nord,29.2
2024-11-28,Süd,27.3
2024-11-29,Nord,11.2
2024-11-29,Süd,12.8
2024-11-30,Nord,12.3
2024-11-30,Süd,10.2
2024-12-01,Nord,11.2
2024-12-01,Süd,7.7
2024-12-02,Nord,18.0
2024-12-02,Süd,13.2
2024-12-03,Nord,14.7
2024-12-03,Süd,17.1
2024-12-04,Nord,10.0
2024-12-04,Süd,7.4
2024-12-05,Nord,20.5
2024-12-05,Süd,9.4
2024-12-06,Nord,20.7
2024-12-06,Süd,31.8
2024-12-07,Nord,20.3
2024-12-07,Süd,24.8
2024-12-08,Nord,16.9
2024-12-08,Süd,12.8
2024-12-09,Nord,26.0
2024-12-09,Süd,15.7
2024-12-10,Nord,18.3
2024-12-10,Süd,14.3
2024-12-11,Nord,8.2
2024-12-11,Süd,9.4
2024-12-12,Nord,9.9
2024-12-12,Süd,8.1
2024-12-13,Nord,13.7
2024-12-13,Süd,9.1
2024-12-14,Nord,19.5
2024-12-14,Süd,17.3
2024-12-15,Nord,26.6
2024-12-15,Süd,23.6
2024-12-16,Nord,28.7
2024-12-16,Süd,23.7
2024-12-17,Nord,24.9
2024-12-17,Süd,12.3
2024-12-18,Nord,28.7
2024-12-18,Süd,13.4
2024-12-19,Nord,32.1
2024-12-19,Süd,28.9
2024-12-20,Nord,21.5
2024-12-20,Süd,22.5
2024-12-21,Nord,26.6
2024-12-21,Süd,24.3
2024-12-22,Nord,21.8
2024-12-22,Süd,29.0
2024-12-23,Nord,22.4
2024-12-23,Süd,16.7
2024-12-24,Nord,13.2
2024-12-24,Süd,16.1
2024-12-25,Nord,12.8
2024-12-25,Süd,7.6
2024-12-26,Nord,9.2
2024-12-26,Süd,11.2
2024-12-27,Nord,8.4
2024-12-27,Süd,7.4
2024-12-28,Nord,8.1
2024-12-28,Süd,6.1
2024-12-29,Nord,19.3
2024-12-29,Süd,9.3
2024-12-30,Nord,23.1
2024-12-30,Süd,7.2
2024-12-31,Nord,26.3
2024-12-31,Süd,12.3
2025-01-01,Nord,35.2
2025-01-01,Süd,19.7
2025-01-02,Nord,25.2
2025-01-02,Süd,31.5
2025-01-03,Nord,28.8
2025-01-03,Süd,17.7
2025-01-04,Nord,14.5
2025-01-04,Süd,14.2
2025-01-05,Nord,23.9
2025-01-05,Süd,22.6
2025-01-06,Nord,34.2
2025-01-06,Süd,14.7
2025-01-07,Nord,26.8
2025-01-07,Süd,26.5
2025-01-08,Nord,23.0
2025-01-08,Süd,17.5
2025-01-09,Nord,14.3
2025-01-09,Süd,28.9
2025-01-10,Nord,17.7
2025-01-10,Süd,21.1
2025-01-11,Nord,20.5
2025-01-11,Süd,13.5
2025-01-12,Nord,13.5
2025-01-12,Süd,15.7
2025-01-13,Nord,13.9
2025-01-13,Süd,12.6
2025-01-14,Nord,19.4
2025-01-14,Süd,9.7
2025-01-15,Nord,16.6
2025-01-15,Süd,10.5
2025-01-16,Nord,14.8
2025-01-16,Süd,14.2
2025-01-17,Nord,9.5
2025-01-17,Süd,10.0
2025-01-18,Nord,8.1
2025-01-18,Süd,8.2
2025-01-19,Nord,10.7
2025-01-19,Süd,7.3
2025-01-20,Nord,11.4
2025-01-20,Süd,7.4
2025-01-21,Nord,9.9
2025-01-21,Süd,5.8
2025-01-22,Nord,13.5
2025-01-22,Süd,7.1
2025-01-23,Nord,22.6
2025-01-23,Süd,26.1
2025-01-24,Nord,23.7
2025-01-24,Süd,15.5
2025-01-25,Nord,15.4
2025-01-25,Süd,13.1
2025-01-26,Nord,13.9
2025-01-26,Süd,22.8
2025-01-27,Nord,26.9
2025-01-27,Süd,11.1
2025-01-28,Nord,15.7
2025-01-28,Süd,18.0
2025-01-29,Nord,27.5
2025-01-29,Süd,25.5
2025-01-30,Nord,16.4
2025-01-30,Süd,12.3
2025-01-31,Nord,18.6
2025-01-31,Süd,14.8
2025-02-01,Nord,8.1
2025-02-01,Süd,14.5
2025-02-02,Nord,7.1
2025-02-02,Süd,7.0
2025-02-03,Nord,7.5
2025-02-03,Süd,4.8
2025-02-04,Nord,14.0
2025-02-04,Süd,7.1
2025-02-05,Nord,15.7
2025-02-05,Süd,6.9
2025-02-06,Nord,12.7
2025-02-06,Süd,15.7
2025-02-07,Nord,20.9
2025-02-07,Süd,16.1
2025-02-08,Nord,18.5
2025-02-08,Süd,9.2
2025-02-09,Nord,15.6
2025-02-09,Süd,8.0
2025-02-10,Nord,21.4
2025-02-10,Süd,9.7
2025-02-11,Nord,22.6
2025-02-11,Süd,7.0
2025-02-12,Nord,17.7
2025-02-12,Süd,14.5
2025-02-13,Nord,15.7
2025-02-13,Süd,15.8
2025-02-14,Nord,13.8
2025-02-14,Süd,10.9
2025-02-15,Nord,5.3
2025-02-15,Süd,11.8
2025-02-16,Nord,13.5
2025-02-16,Süd,12.9
2025-02-17,Nord,7.9
2025-02-17,Süd,10.7
2025-02-18,Nord,8.8
2025-02-18,Süd,13.9
2025-02-19,Nord,19.0
2025-02-19,Süd,14.2
2025-02-20,Nord,17.1
2025-02-20,Süd,8.0
2025-02-21,Nord,16.0
2025-02-21,Süd,12.7
2025-02-22,Nord,14.6
2025-02-22,Süd,8.4
2025-02-23,Nord,14.2
2025-02-23,Süd,10.8
2025-02-24,Nord,18.2
2025-02-24,Süd,8.8
2025-02-25,Nord,13.0
2025-02-25,Süd,10.3
2025-02-26,Nord,10.5
2025-02-26,Süd,27.7
2025-02-27,Nord,11.2
2025-02-27,Süd,13.9
2025-02-28,Nord,12.1
2025-02-28,Süd,16.6
2025-03-01,Nord,12.3
2025-03-01,Süd,11.4
2025-03-02,Nord,15.8
2025-03-02,Süd,11.4
2025-03-03,Nord,18.1
2025-03-03,Süd,7.4
2025-03-04,Nord,13.4
2025-03-04,Süd,6.2
2025-03-05,Nord,16.7
2025-03-05,Süd,6.2
2025-03-06,Nord,12.6
2025-03-06,Süd,10.1
2025-03-07,Nord,9.7
2025-03-07,Süd,8.5
2025-03-08,Nord,12.2
2025-03-08,Süd,7.8
2025-03-09,Nord,9.6
2025-03-09,Süd,8.6
2025-03-10,Nord,7.7
2025-03-10,Süd,18.4
2025-03-11,Nord,11.7
2025-03-11,Süd,8.8
2025-03-12,Nord,13.1
2025-03-12,Süd,9.1
2025-03-13,Nord,13.0
2025-03-13,Süd,9.5
2025-03-14,Nord,12.7
2025-03-14,Süd,8.9
2025-03-15,Nord,13.6
2025-03-15,Süd,21.8
2025-03-16,Nord,14.8
2025-03-16,Süd,14.5
2025-03-17,Nord,14.6
2025-03-17,Süd,14.5
2025-03-18,Nord,6.2
2025-03-18,Süd,17.5
2025-03-19,Nord,8.8
2025-03-19,Süd,8.9
2025-03-20,Nord,10.7
2025-03-20,Süd,8.9
2025-03-21,Nord,18.4
2025-03-21,Süd,13.7
2025-03-22,Nord,26.3
2025-03-22,Süd,11.5
2025-03-23,Nord,18.1
2025-03-23,Süd,16.1
2025-03-24,Nord,10.1
2025-03-24,Süd,9.0
2025-03-25,Nord,14.5
2025-03-25,Süd,9.8
2025-03-26,Nord,18.6
2025-03-26,Süd,11.9
2025-03-27,Nord,10.6
2025-03-27,Süd,10.7
2025-03-28,Nord,14.3
2025-03-28,Süd,11.4
2025-03-29,Nord,16.0
2025-03-29,Süd,12.5
2025-03-30,Nord,28.8
2025-03-30,Süd,26.3
2025-03-31,Nord,17.8
2025-03-31,Süd,19.6
2025-04-01,Nord,13.6
2025-04-01,Süd,20.2
2025-04-02,Nord,15.4
2025-04-02,Süd,25.1
2025-04-03,Nord,9.9
2025-04-03,Süd,16.1
2025-04-04,Nord,13.8
2025-04-04,Süd,13.4
2025-04-05,Nord,17.3
2025-04-05,Süd,15.0
2025-04-06,Nord,10.9
2025-04-06,Süd,14.0
2025-04-07,Nord,16.5
2025-04-07,Süd,13.1
2025-04-08,Nord,8.4
2025-04-08,Süd,11.7
2025-04-09,Nord,19.1
2025-04-09,Süd,10.0
2025-04-10,Nord,20.8
2025-04-10,Süd,12.5
2025-04-11,Nord,26.2
2025-04-11,Süd,13.6
2025-04-12,Nord,12.9
2025-04-12,Süd,15.3
2025-04-13,Nord,20.2
2025-04-13,Süd,12.4
2025-04-14,Nord,16.1
2025-04-14,Süd,11.1
2025-04-15,Nord,24.1
2025-04-15,Süd,11.0
2025-04-16,Nord,15.2
2025-04-16,Süd,18.3
2025-04-17,Nord,16.9
2025-04-17,Süd,17.7
2025-04-18,Nord,16.6
2025-04-18,Süd,20.5
2025-04-19,Nord,12.6
2025-04-19,Süd,9.4
2025-04-20,Nord,9.1
2025-04-20,Süd,20.0
2025-04-21,Nord,8.9
2025-04-21,Süd,12.1
2025-04-22,Nord,13.0
2025-04-22,Süd,11.6
2025-04-23,Nord,12.3
2025-04-23,Süd,14.2
2025-04-24,Nord,12.7
2025-04-24,Süd,22.1
2025-04-25,Nord,10.0
2025-04-25,Süd,11.8
2025-04-26,Nord,13.0
2025-04-26,Süd,21.0
2025-04-27,Nord,11.5
2025-04-27,Süd,14.0
2025-04-28,Nord,12.0
2025-04-28,Süd,11.7
2025-04-29,Nord,13.6
2025-04-29,Süd,11.0
2025-04-30,Nord,9.4
2025-04-30,Süd,12.5
2025-05-01,Nord,11.1
2025-05-01,Süd,11.3
2025-05-02,Nord,17.2
2025-05-02,Süd,10.4
2025-05-03,Nord,21.8
2025-05-03,Süd,18.1
2025-05-04,Nord,24.2
2025-05-04,Süd,18.5
2025-05-05,Nord,11.6
2025-05-05,Süd,24.7
2025-05-06,Nord,17.1
2025-05-06,Süd,16.9
2025-05-07,Nord,13.3
2025-05-07,Süd,17.2
2025-05-08,Nord,11.1
2025-05-08,Süd,13.5
2025-05-09,Nord,16.4
2025-05-09,Süd,19.3
2025-05-10,Nord,15.6
2025-05-10,Süd,11.6
2025-05-11,Nord,16.8
2025-05-11,Süd,16.0
2025-05-12,Nord,16.4
2025-05-12,Süd,13.0
2025-05-13,Nord,10.6
2025-05-13,Süd,13.3
2025-05-14,Nord,18.8
2025-05-14,Süd,12.6
2025-05-15,Nord,21.3
2025-05-15,Süd,19.4
2025-05-16,Nord,18.7
2025-05-16,Süd,18.5
2025-05-17,Nord,17.7
2025-05-17,Süd,16.4
2025-05-18,Nord,17.3
2025-05-18,Süd,19.8
2025-05-19,Nord,12.4
2025-05-19,Süd,11.3
2025-05-20,Nord,16.7
2025-05-20,Süd,12.0
2025-05-21,Nord,25.2
2025-05-21,Süd,15.0
2025-05-22,Nord,29.5
2025-05-22,Süd,13.0
2025-05-23,Nord,19.3
2025-05-23,Süd,15.0
2025-05-24,Nord,18.5
2025-05-24,Süd,11.2
2025-05-25,Nord,19.9
2025-05-25,Süd,16.7
2025-05-26,Nord,18.6
2025-05-26,Süd,20.4
2025-05-27,Nord,28.2
2025-05-27,Süd,14.3
2025-05-28,Nord,23.9
2025-05-28,Süd,26.2
2025-05-29,Nord,16.7
2025-05-29,Süd,18.9
2025-05-30,Nord,22.3
2025-05-30,Süd,11.6
2025-05-31,Nord,10.3
2025-05-31,Süd,9.2
2025-06-01,Nord,19.4
2025-06-01,Süd,12.4
2025-06-02,Nord,16.0
2025-06-02,Süd,16.9
2025-06-03,Nord,16.8
2025-06-03,Süd,9.0
2025-06-04,Nord,21.4
2025-06-04,Süd,19.6
2025-06-05,Nord,20.8
2025-06-05,Süd,12.6
2025-06-06,Nord,27.4
2025-06-06,Süd,19.7
2025-06-07,Nord,16.4
2025-06-07,Süd,14.9
2025-06-08,Nord,24.5
2025-06-08,Süd,25.4
2025-06-09,Nord,16.7
2025-06-09,Süd,11.0
2025-06-10,Nord,24.0
2025-06-10,Süd,13.0
2025-06-11,Nord,17.7
2025-06-11,Süd,11.8
2025-06-12,Nord,17.9
2025-06-12,Süd,12.9
2025-06-13,Nord,18.0
2025-06-13,Süd,13.9
2025-06-14,Nord,19.4
2025-06-14,Süd,10.7
2025-06-15,Nord,14.8
2025-06-15,Süd,14.2
2025-06-16,Nord,19.3
2025-06-16,Süd,18.4
2025-06-17,Nord,11.8
2025-06-17,Süd,13.9
2025-06-18,Nord,18.9
2025-06-18,Süd,9.7
2025-06-19,Nord,20.0
2025-06-19,Süd,13.7
2025-06-20,Nord,10.2
2025-06-20,Süd,11.9
2025-06-21,Nord,6.2
2025-06-21,Süd,14.9
2025-06-22,Nord,14.9
2025-06-22,Süd,10.4
2025-06-23,Nord,29.2
2025-06-23,Süd,22.5
2025-06-24,Nord,26.9
2025-06-24,Süd,22.4
2025-06-25,Nord,22.0
2025-06-25,Süd,14.7
2025-06-26,Nord,22.1
2025-06-26,Süd,15.9
2025-06-27,Nord,21.2
2025-06-27,Süd,19.9
2025-06-28,Nord,20.9
2025-06-28,Süd,10.9
2025-06-29,Nord,19.8
2025-06-29,Süd,9.8
2025-06-30,Nord,9.6
2025-06-30,Süd,13.7
2025-07-01,Nord,10.8
2025-07-01,Süd,10.9
2025-07-02,Nord,27.3
2025-07-02,Süd,12.3
2025-07-03,Nord,21.9
2025-07-03,Süd,13.4
2025-07-04,Nord,17.1
2025-07-04,Süd,8.6
2025-07-05,Nord,24.6
2025-07-05,Süd,11.8
2025-07-06,Nord,17.4
2025-07-06,Süd,16.4
2025-07-07,Nord,17.1
2025-07-07,Süd,17.8
2025-07-08,Nord,20.0
2025-07-08,Süd,19.7
2025-07-09,Nord,19.2
2025-07-09,Süd,16.7
2025-07-10,Nord,12.4
2025-07-10,Süd,10.3
2025-07-11,Nord,18.0
2025-07-11,Süd,11.3
2025-07-12,Nord,17.4
2025-07-12,Süd,13.3
2025-07-13,Nord,13.1
2025-07-13,Süd,15.9
2025-07-14,Nord,11.5
2025-07-14,Süd,19.6
2025-07-15,Nord,17.5
2025-07-15,Süd,16.9
2025-07-16,Nord,10.7
2025-07-16,Süd,23.8
2025-07-17,Nord,19.5
2025-07-17,Süd,14.8
2025-07-18,Nord,10.6
2025-07-18,Süd,9.2
2025-07-19,Nord,11.8
2025-07-19,Süd,18.9
2025-07-20,Nord,13.6
2025-07-20,Süd,16.0
2025-07-21,Nord,10.5
2025-07-21,Süd,15.0
2025-07-22,Nord,20.1
2025-07-22,Süd,23.0
2025-07-23,Nord,30.1
2025-07-23,Süd,9.9
2025-07-24,Nord,14.5
2025-07-24,Süd,9.0
2025-07-25,Nord,15.6
2025-07-25,Süd,9.4
2025-07-26,Nord,11.4
2025-07-26,Süd,10.3
2025-07-27,Nord,13.9
2025-07-27,Süd,13.7
2025-07-28,Nord,19.3
2025-07-28,Süd,16.7
2025-07-29,Nord,19.1
2025-07-29,Süd,14.1
2025-07-30,Nord,21.3
2025-07-30,Süd,13.2
2025-07-31,Nord,26.4
2025-07-31,Süd,19.6
2025-08-01,Nord,14.8
2025-08-01,Süd,16.7
2025-08-02,Nord,14.9
2025-08-02,Süd,12.3
2025-08-03,Nord,18.4
2025-08-03,Süd,15.7
2025-08-04,Nord,21.1
2025-08-04,Süd,14.7
2025-08-05,Nord,23.4
2025-08-05,Süd,15.3
2025-08-06,Nord,23.3
2025-08-06,Süd,10.6
2025-08-07,Nord,14.7
2025-08-07,Süd,9.3
2025-08-08,Nord,16.2
2025-08-08,Süd,8.8
2025-08-09,Nord,14.3
2025-08-09,Süd,10.2
2025-08-10,Nord,17.4
2025-08-10,Süd,10.7
2025-08-11,Nord,6.0
2025-08-11,Süd,13.1
2025-08-12,Nord,13.5
2025-08-12,Süd,9.6
2025-08-13,Nord,11.3
2025-08-13,Süd,10.7
2025-08-14,Nord,11.1
2025-08-14,Süd,9.3
2025-08-15,Nord,18.5
2025-08-15,Süd,17.9
2025-08-16,Nord,19.8
2025-08-16,Süd,17.5
2025-08-17,Nord,11.6
2025-08-17,Süd,9.0
2025-08-18,Nord,6.7
2025-08-18,Süd,12.4
2025-08-19,Nord,15.7
2025-08-19,Süd,7.1
2025-08-20,Nord,16.0
2025-08-20,Süd,11.4
2025-08-21,Nord,17.5
2025-08-21,Süd,10.4
2025-08-22,Nord,22.9
2025-08-22,Süd,11.4
2025-08-23,Nord,19.5
2025-08-23,Süd,14.7
2025-08-24,Nord,20.1
2025-08-24,Süd,8.2
2025-08-25,Nord,17.8
2025-08-25,Süd,7.1
2025-08-26,Nord,14.8
2025-08-26,Süd,12.0
2025-08-27,Nord,14.9
2025-08-27,Süd,15.0
2025-08-28,Nord,9.4
2025-08-28,Süd,14.7
2025-08-29,Nord,13.9
2025-08-29,Süd,18.1
2025-08-30,Nord,19.2
2025-08-30,Süd,13.0
2025-08-31,Nord,14.9
2025-08-31,Süd,9.8
2025-09-01,Nord,17.6
2025-09-01,Süd,11.4
2025-09-02,Nord,15.7
2025-09-02,Süd,11.0
2025-09-03,Nord,22.1
2025-09-03,Süd,9.7
2025-09-04,Nord,18.0
2025-09-04,Süd,13.1
2025-09-05,Nord,15.9
2025-09-05,Süd,15.8
2025-09-06,Nord,9.5
2025-09-06,Süd,13.3
2025-09-07,Nord,16.4
2025-09-07,Süd,8.8
2025-09-08,Nord,14.8
2025-09-08,Süd,11.3
2025-09-09,Nord,11.6
2025-09-09,Süd,18.7
2025-09-10,Nord,8.6
2025-09-10,Süd,10.3
2025-09-11,Nord,20.6
2025-09-11,Süd,18.2
2025-09-12,Nord,22.8
2025-09-12,Süd,13.1
2025-09-13,Nord,17.1
2025-09-13,Süd,9.4
2025-09-14,Nord,15.2
2025-09-14,Süd,19.7
2025-09-15,Nord,27.4
2025-09-15,Süd,18.8
2025-09-16,Nord,30.0
2025-09-16,Süd,24.7
2025-09-17,Nord,24.5
2025-09-17,Süd,15.5
2025-09-18,Nord,24.0
2025-09-18,Süd,9.4
2025-09-19,Nord,18.4
2025-09-19,Süd,10.2
2025-09-20,Nord,15.2
2025-09-20,Süd,9.6
2025-09-21,Nord,30.1
2025-09-21,Süd,11.4
2025-09-22,Nord,15.3
2025-09-22,Süd,12.7
2025-09-23,Nord,10.6
2025-09-23,Süd,19.1
2025-09-24,Nord,17.4
2025-09-24,Süd,21.8
2025-09-25,Nord,21.1
2025-09-25,Süd,10.1
2025-09-26,Nord,18.4
2025-09-26,Süd,11.3
2025-09-27,Nord,13.9
2025-09-27,Süd,8.8
2025-09-28,Nord,11.3
2025-09-28,Süd,9.7
2025-09-29,Nord,10.9
2025-09-29,Süd,7.6
2025-09-30,Nord,11.0
2025-09-30,Süd,13.5
2025-10-01,Nord,10.8
2025-10-01,Süd,11.2
2025-10-02,Nord,12.1
2025-10-02,Süd,12.9
2025-10-03,Nord,20.2
2025-10-03,Süd,10.0
2025-10-04,Nord,29.7
2025-10-04,Süd,30.7
2025-10-05,Nord,31.0
2025-10-05,Süd,24.0
2025-10-06,Nord,23.9
2025-10-06,Süd,24.3
2025-10-07,Nord,13.8
2025-10-07,Süd,17.2
2025-10-08,Nord,12.9
2025-10-08,Süd,8.3
2025-10-09,Nord,18.6
2025-10-09,Süd,7.9
2025-10-10,Nord,22.5
2025-10-10,Süd,9.9
2025-10-11,Nord,21.8
2025-10-11,Süd,8.0
2025-10-12,Nord,18.9
2025-10-12,Süd,6.9
2025-10-13,Nord,9.4
2025-10-13,Süd,9.4
2025-10-14,Nord,15.0
2025-10-14,Süd,6.9
2025-10-15,Nord,11.8
2025-10-15,Süd,8.7
2025-10-16,Nord,16.7
2025-10-16,Süd,7.4
2025-10-17,Nord,18.8
2025-10-17,Süd,6.2
2025-10-18,Nord,10.3
2025-10-18,Süd,9.8
2025-10-19,Nord,17.8
2025-10-19,Süd,10.0
2025-10-20,Nord,18.8
2025-10-20,Süd,7.9
2025-10-21,Nord,22.0
2025-10-21,Süd,11.1
2025-10-22,Nord,16.7
2025-10-22,Süd,14.7
2025-10-23,Nord,21.9
2025-10-23,Süd,28.2
2025-10-24,Nord,37.8
2025-10-24,Süd,28.3
2025-10-25,Nord,25.0
2025-10-25,Süd,26.2
2025-10-26,Nord,32.6
2025-10-26,Süd,24.5
2025-10-27,Nord,23.8
2025-10-27,Süd,34.5
2025-10-28,Nord,24.7
2025-10-28,Süd,27.4
2025-10-29,Nord,21.4
2025-10-29,Süd,14.3
2025-10-30,Nord,29.5
2025-10-30,Süd,23.8
2025-10-31,Nord,11.6
2025-10-31,Süd,7.6
2025-11-01,Nord,17.6
2025-11-01,Süd,9.6
2025-11-02,Nord,15.8
2025-11-02,Süd,18.1
2025-11-03,Nord,20.1
2025-11-03,Süd,18.4
2025-11-04,Nord,19.4
2025-11-04,Süd,8.9
2025-11-05,Nord,12.6
2025-11-05,Süd,8.9
2025-11-06,Nord,13.0
2025-11-06,Süd,5.6
2025-11-07,Nord,10.2
2025-11-07,Süd,5.4
2025-11-08,Nord,7.0
2025-11-08,Süd,10.7
2025-11-09,Nord,7.7
2025-11-09,Süd,14.8
2025-11-10,Nord,11.4
2025-11-10,Süd,9.4
2025-11-11,Nord,15.6
2025-11-11,Süd,12.7
2025-11-12,Nord,16.4
2025-11-12,Süd,9.4
2025-11-13,Nord,20.5
2025-11-13,Süd,11.3
2025-11-14,Nord,17.5
2025-11-14,Süd,10.0
2025-11-15,Nord,20.2
2025-11-15,Süd,18.4
2025-11-16,Nord,14.2
2025-11-16,Süd,12.9
2025-11-17,Nord,15.0
2025-11-17,Süd,20.4
2025-11-18,Nord,17.6
2025-11-18,Süd,11.6
2025-11-19,Nord,15.9
2025-11-19,Süd,10.6
2025-11-20,Nord,15.3
2025-11-20,Süd,22.3
2025-11-21,Nord,9.2
2025-11-21,Süd,12.8
2025-11-22,Nord,16.1
2025-11-22,Süd,5.6
2025-11-23,Nord,21.6
2025-11-23,Süd,9.4
2025-11-24,Nord,15.6
2025-11-24,Süd,9.2
2025-11-25,Nord,9.4
2025-11-25,Süd,12.2
2025-11-26,Nord,8.2
2025-11-26,Süd,10.2
2025-11-27,Nord,20.8
2025-11-27,Süd,8.6
2025-11-28,Nord,20.7
2025-11-28,Süd,10.0
2025-11-29,Nord,15.9
2025-11-29,Süd,10.1
2025-11-30,Nord,18.7
2025-11-30,Süd,11.3
2025-12-01,Nord,18.3
2025-12-01,Süd,11.2
2025-12-02,Nord,15.6
2025-12-02,Süd,8.8
2025-12-03,Nord,8.6
2025-12-03,Süd,7.5
2025-12-04,Nord,12.8
2025-12-04,Süd,6.5
2025-12-05,Nord,10.8
2025-12-05,Süd,11.0
2025-12-06,Nord,16.8
2025-12-06,Süd,15.5
2025-12-07,Nord,18.6
2025-12-07,Süd,20.5
2025-12-08,Nord,23.7
2025-12-08,Süd,23.3
2025-12-09,Nord,16.7
2025-12-09,Süd,10.1
2025-12-10,Nord,19.6
2025-12-10,Süd,12.1
2025-12-11,Nord,18.4
2025-12-11,Süd,9.9
2025-12-12,Nord,10.6
2025-12-12,Süd,7.2
2025-12-13,Nord,16.5
2025-12-13,Süd,7.9
2025-12-14,Nord,20.6
2025-12-14,Süd,7.2
2025-12-15,Nord,14.0
2025-12-15,Süd,7.1
2025-12-16,Nord,13.8
2025-12-16,Süd,8.3
2025-12-17,Nord,12.2
2025-12-17,Süd,9.8
2025-12-18,Nord,17.6
2025-12-18,Süd,9.4
2025-12-19,Nord,18.4
2025-12-19,Süd,9.6
2025-12-20,Nord,11.2
2025-12-20,Süd,7.0
2025-12-21,Nord,16.3
2025-12-21,Süd,9.6
2025-12-22,Nord,18.0
2025-12-22,Süd,7.6
2025-12-23,Nord,19.1
2025-12-23,Süd,13.8
2025-12-24,Nord,16.7
2025-12-24,Süd,25.8
2025-12-25,Nord,13.2
2025-12-25,Süd,19.7
2025-12-26,Nord,6.6
2025-12-26,Süd,11.1
2025-12-27,Nord,18.7
2025-12-27,Süd,12.4
2025-12-28,Nord,20.4
2025-12-28,Süd,9.9
2025-12-29,Nord,18.0
2025-12-29,Süd,10.5
2025-12-30,Nord,13.7
2025-12-30,Süd,12.5
2025-12-31,Nord,25.1
2025-12-31,Süd,16.1
